income,spending,age,education,recency,complain,wines,fruits,meat,sweets,gold,fish,deals,web_p,catalog_p,store_p,web_visit,marital_Alone,education_2n Cycle,education_Graduation,education_Master,education_PhD,child_Yes
67369.0,1461,51,Master,81,0,1298,0,70,14,42,37,4,7,4,10,4,1,0,0,1,0,1
58401.0,96,60,Graduation,55,0,10,0,11,29,29,17,1,1,2,2,4,1,0,1,0,0,1
62307.0,160,68,Graduation,94,0,87,13,34,6,10,10,1,4,0,4,5,1,0,1,0,0,1
43641.0,139,51,Master,50,0,57,2,51,2,23,4,3,2,1,4,6,0,0,0,1,0,1
63841.0,908,52,Master,64,0,635,15,100,7,131,20,1,9,3,9,6,1,0,0,1,0,1
46891.0,183,55,2n Cycle,91,0,43,12,23,15,61,29,1,2,1,4,4,0,1,0,0,0,1
70091.0,1161,51,Master,11,0,964,34,137,0,11,15,2,5,2,10,8,0,0,0,1,0,1
78075.0,988,48,PhD,72,0,572,8,259,35,80,34,1,3,5,5,1,0,0,0,0,1,0
59184.0,1072,59,2n Cycle,6,0,341,142,113,151,66,259,3,6,6,12,5,1,1,0,0,0,1
54809.0,174,43,Graduation,0,0,63,6,57,13,22,13,4,2,1,5,4,0,0,1,0,0,1
58113.0,758,61,Graduation,66,1,221,104,169,78,84,102,3,9,2,8,7,0,0,1,0,0,1
51412.0,195,62,Master,42,0,140,3,29,5,14,4,2,3,2,4,4,0,0,0,1,0,1
66636.0,1084,63,Master,64,0,291,10,689,10,0,84,1,3,4,9,1,0,0,0,1,0,0
50965.0,685,64,Master,87,0,544,13,85,6,29,8,3,10,4,5,8,0,0,0,1,0,1
40451.0,49,63,PhD,54,0,35,0,4,0,10,0,1,1,1,2,5,0,0,0,0,1,1
36317.0,133,55,Graduation,53,0,87,3,25,2,13,3,2,3,0,4,7,0,0,1,0,0,1
42213.0,363,63,Graduation,96,0,309,3,24,3,20,4,2,5,1,7,7,0,0,1,0,0,1
65748.0,545,65,Graduation,58,1,172,73,93,78,34,95,2,2,4,10,1,0,0,1,0,0,1
77044.0,1065,48,Graduation,12,0,625,38,242,34,76,50,2,7,11,11,4,0,0,1,0,0,1
74918.0,2047,51,Graduation,78,0,972,59,913,19,59,25,1,5,9,6,3,0,0,1,0,0,0
56721.0,296,48,Graduation,64,0,157,6,39,13,75,6,5,4,1,5,6,0,0,1,0,0,1
42160.0,140,45,Graduation,26,0,48,9,45,15,20,3,4,2,1,4,6,1,0,1,0,0,1
61559.0,530,55,Graduation,8,0,279,83,88,14,34,32,1,4,2,10,3,1,0,1,0,0,1
33629.0,152,57,PhD,49,0,132,0,16,0,4,0,5,3,1,4,9,0,0,0,0,1,1
68682.0,1598,29,PhD,56,0,919,0,505,30,45,99,1,4,9,10,2,0,0,0,0,1,0
34377.0,114,57,Graduation,55,0,62,0,22,1,26,3,2,2,2,2,7,1,0,1,0,0,1
26228.0,25,47,Graduation,50,0,2,6,4,1,9,3,1,1,0,2,8,0,0,1,0,0,1
77297.0,789,63,2n Cycle,84,0,408,61,109,122,41,48,1,5,7,9,4,1,1,0,0,0,0
40211.0,87,39,Graduation,30,0,51,1,7,1,25,2,2,2,1,2,8,0,0,1,0,0,1
33438.0,90,62,PhD,81,0,62,1,16,2,6,3,4,2,1,4,5,1,0,0,0,1,1
75032.0,1215,61,PhD,74,0,952,12,180,12,12,47,2,5,4,9,3,0,0,0,0,1,1
61284.0,811,65,PhD,76,0,618,15,106,7,45,20,1,11,2,8,6,1,0,0,0,1,0
22518.0,61,34,Graduation,36,0,11,7,12,2,27,2,2,2,1,2,5,0,0,1,0,0,1
54730.0,405,45,Master,64,0,318,3,17,7,56,4,5,4,1,8,4,0,0,0,1,0,1
38452.0,72,65,Master,62,0,56,0,14,0,2,0,3,3,0,3,7,0,0,0,1,0,1
44421.0,189,49,Graduation,53,0,110,5,59,1,7,7,5,5,0,4,8,1,0,1,0,0,1
38197.0,40,34,PhD,86,0,23,0,11,1,3,2,1,1,0,3,5,0,0,0,0,1,1
41986.0,63,42,Graduation,15,0,27,5,8,3,12,8,3,3,0,4,4,1,0,1,0,0,1
28427.0,52,37,Graduation,67,0,18,3,19,3,6,3,2,2,0,3,8,0,0,1,0,0,1
37395.0,39,44,PhD,47,0,18,0,9,1,11,0,1,1,0,3,6,0,0,0,0,1,1
64722.0,805,49,Graduation,47,0,303,0,280,147,15,60,4,8,2,11,6,0,0,1,0,0,1
55249.0,130,64,Master,81,0,97,1,19,0,11,2,1,2,1,4,3,0,0,0,1,0,1
28691.0,34,31,Graduation,56,0,5,4,13,0,4,8,1,1,0,3,8,0,0,1,0,0,1
44213.0,152,68,Graduation,48,0,95,11,35,4,7,0,4,2,1,5,6,1,0,1,0,0,1
25707.0,21,36,Basic,18,0,1,6,2,6,3,3,1,1,0,3,7,1,0,0,0,0,1
59062.0,71,53,PhD,74,0,46,1,12,0,9,3,2,2,0,3,4,0,0,0,0,1,1
76624.0,899,58,Graduation,68,0,411,106,147,115,66,54,1,5,10,7,1,1,0,1,0,0,1
66000.0,711,73,Master,36,0,244,51,270,0,45,101,1,1,3,5,1,0,0,0,1,0,0
27683.0,351,42,PhD,90,0,152,9,121,12,45,12,4,6,2,4,8,0,0,0,0,1,1
40521.0,21,52,Graduation,82,0,12,0,5,0,4,0,1,0,1,2,5,0,0,1,0,0,1
20427.0,10,47,PhD,63,0,5,0,4,0,1,0,1,1,0,2,8,0,0,0,0,1,1
65106.0,973,45,Graduation,55,0,790,19,133,0,19,12,3,8,3,13,6,0,0,1,0,0,1
69969.0,1536,55,PhD,64,0,882,29,514,29,44,38,1,4,2,6,3,0,0,0,0,1,0
67433.0,992,68,Graduation,51,0,615,28,259,48,30,12,4,6,5,13,4,0,0,1,0,0,1
77766.0,1529,53,PhD,97,0,1004,59,265,59,27,115,2,11,10,11,6,0,0,0,0,1,1
74716.0,860,48,Graduation,92,0,133,27,421,195,71,13,2,7,3,5,4,0,0,1,0,0,1
68118.0,928,57,Graduation,51,0,595,23,123,23,154,10,2,8,9,4,6,1,0,1,0,0,1
55158.0,418,50,PhD,72,0,293,0,87,11,23,4,4,7,2,5,7,0,0,0,0,1,1
62972.0,587,65,2n Cycle,39,0,313,15,47,0,192,20,2,7,4,3,6,0,1,0,0,0,1
74190.0,641,45,Graduation,49,0,151,81,86,91,64,168,2,4,2,11,2,0,0,1,0,0,1
39356.0,23,44,Graduation,21,0,15,0,2,0,6,0,1,1,0,2,6,0,0,1,0,0,1
76653.0,2279,51,Graduation,91,0,736,63,946,189,126,219,1,4,7,11,2,0,0,1,0,0,0
35860.0,49,47,PhD,37,0,15,0,8,2,20,4,2,1,1,2,5,1,0,0,0,1,1
73450.0,1804,38,Master,85,0,1142,51,415,69,37,90,1,7,8,11,3,0,0,0,1,0,0
31454.0,48,60,Graduation,40,0,28,0,11,0,9,0,3,2,0,3,8,0,0,1,0,0,1
47139.0,83,68,Graduation,2,0,46,0,12,2,23,0,2,2,1,2,7,1,0,1,0,0,1
83829.0,1862,45,Graduation,78,0,897,161,430,161,27,186,0,4,7,6,1,1,0,1,0,0,0
53378.0,793,57,PhD,41,0,489,6,152,6,132,8,10,9,4,6,8,0,0,0,0,1,1
19656.0,84,50,Graduation,94,0,25,4,9,8,32,6,3,2,1,3,7,0,0,1,0,0,1
45579.0,183,72,PhD,10,0,145,1,33,1,1,2,1,4,1,4,6,0,0,0,0,1,1
55956.0,999,76,Graduation,22,0,760,38,104,9,38,50,2,7,3,4,4,0,0,1,0,0,0
64191.0,825,57,Master,30,0,420,15,186,38,15,151,3,5,3,13,3,1,0,0,1,0,1
38808.0,246,48,Graduation,21,0,125,17,52,19,30,3,4,5,1,4,8,1,0,1,0,0,1
57183.0,610,54,Master,51,0,464,5,64,0,70,7,8,9,1,7,8,0,0,0,1,0,1
23748.0,76,52,Master,97,0,6,6,29,15,8,12,3,2,1,3,8,1,0,0,1,0,1
66303.0,1286,49,Graduation,56,0,1090,12,96,12,60,16,4,3,4,11,8,0,0,1,0,0,1
37368.0,30,45,Master,4,0,3,2,11,2,10,2,1,1,0,2,6,0,0,0,1,0,1
40800.0,99,56,Graduation,77,1,24,0,27,30,10,8,2,3,0,3,7,0,0,1,0,0,1
71847.0,1192,42,Graduation,95,0,737,21,106,63,210,55,0,6,7,9,3,1,0,1,0,0,0
46149.0,362,45,Graduation,36,0,254,6,71,0,27,4,5,5,1,7,5,0,0,1,0,0,1
78687.0,2130,37,Graduation,13,0,817,185,687,55,241,145,1,4,6,8,2,0,0,1,0,0,0
49118.0,1229,49,2n Cycle,90,0,620,54,239,98,119,99,2,9,7,10,7,1,1,0,0,0,0
37633.0,38,63,PhD,49,0,13,4,20,0,1,0,2,1,0,3,9,0,0,0,0,1,1
39767.0,485,69,Master,18,0,113,61,204,26,47,34,2,7,1,7,8,0,0,0,1,0,0
26997.0,434,69,Basic,89,0,7,23,78,49,144,133,2,4,2,5,7,0,0,0,0,0,0
33986.0,44,50,Graduation,43,0,16,2,18,1,5,2,1,1,0,3,7,1,0,1,0,0,1
57091.0,496,48,PhD,82,0,462,0,24,0,4,6,2,9,2,5,7,0,0,0,0,1,1
46831.0,78,51,2n Cycle,84,0,22,2,10,4,34,6,2,1,2,2,4,0,1,0,0,0,1
83151.0,2346,48,Master,80,0,968,147,842,42,210,137,1,5,7,10,2,0,0,0,1,0,0
52531.0,794,49,Graduation,68,0,283,112,151,72,125,51,2,7,2,10,6,0,0,1,0,0,0
22804.0,26,49,Graduation,75,0,14,1,7,1,1,2,1,2,0,2,9,1,0,1,0,0,1
43050.0,76,47,2n Cycle,10,0,30,5,24,3,8,6,2,2,0,4,5,0,1,0,0,0,1
42997.0,15,43,PhD,91,0,4,0,5,1,5,0,1,1,0,2,7,1,0,0,0,1,1
48918.0,62,57,PhD,21,0,52,0,9,0,1,0,2,1,0,4,4,1,0,0,0,1,1
60033.0,198,66,Master,28,0,62,1,57,11,48,19,2,2,1,5,2,0,0,0,1,0,1
34043.0,49,42,PhD,97,0,20,2,14,0,10,3,1,2,0,2,9,0,0,0,0,1,1
57811.0,802,54,Graduation,49,0,545,7,114,21,78,37,5,7,2,11,5,0,0,1,0,0,1
78569.0,1736,74,Graduation,14,0,558,79,622,175,95,207,1,4,6,4,1,0,0,1,0,0,0
23148.0,37,35,2n Cycle,83,0,4,6,8,3,10,6,1,2,0,3,7,0,1,0,0,0,0
44267.0,310,50,Graduation,48,0,183,5,65,5,49,3,5,5,2,4,9,1,0,1,0,0,1
71626.0,1305,41,Graduation,94,0,546,72,376,145,72,94,1,5,5,8,3,0,0,1,0,0,0
60894.0,832,54,Graduation,61,0,606,7,155,0,54,10,5,10,3,8,7,0,0,1,0,0,1
50200.0,401,44,Graduation,70,0,266,6,51,6,64,8,6,7,1,5,8,0,0,1,0,0,1
81051.0,1501,55,PhD,43,0,1142,29,249,29,14,38,1,5,5,12,2,0,0,0,0,1,0
65169.0,1189,38,Graduation,23,0,1074,0,69,0,46,0,1,10,4,13,6,0,0,1,0,0,0
59868.0,1194,48,Graduation,37,0,771,51,154,10,154,54,7,11,2,12,6,0,0,1,0,0,1
65695.0,656,60,PhD,50,0,371,32,189,58,6,0,2,5,4,10,4,0,0,0,0,1,1
64857.0,1540,64,Master,78,0,556,14,717,0,43,210,1,7,5,10,4,1,0,0,1,0,0
45143.0,311,55,Master,74,0,202,5,74,5,14,11,3,6,1,5,7,0,0,0,1,0,1
74805.0,820,65,2n Cycle,14,0,209,162,209,162,37,41,5,4,7,10,2,0,1,0,0,0,1
59060.0,274,31,2n Cycle,77,0,35,40,111,40,12,36,3,3,1,7,4,0,1,0,0,0,1
27238.0,57,58,PhD,39,0,37,0,17,0,3,0,3,3,0,3,9,1,0,0,0,1,1
47009.0,448,55,Graduation,89,0,171,45,73,10,90,59,4,3,2,8,4,0,0,1,0,0,1
46094.0,44,47,2n Cycle,62,0,12,2,20,2,5,3,1,1,0,3,7,0,1,0,0,0,1
40321.0,102,48,Graduation,59,0,44,4,21,0,27,6,2,3,0,3,7,0,0,1,0,0,1
37235.0,61,36,Graduation,68,0,20,2,9,6,20,4,1,1,1,2,4,0,0,1,0,0,1
81843.0,1643,60,Master,13,0,779,86,537,69,138,34,1,5,9,12,3,0,0,0,1,0,0
46692.0,397,62,Master,37,0,170,6,97,12,88,24,3,6,1,5,6,0,0,0,1,0,1
77382.0,1121,52,Graduation,36,0,491,48,231,105,134,112,2,5,7,12,1,0,0,1,0,0,1
37774.0,473,43,Graduation,28,1,173,8,107,2,176,7,4,7,2,3,9,1,0,1,0,0,1
72828.0,1678,58,Master,17,0,1205,0,235,14,205,19,6,6,3,13,7,0,0,0,1,0,1
24711.0,58,38,Graduation,86,0,10,7,25,3,7,6,1,3,0,3,7,0,0,1,0,0,0
45503.0,170,45,PhD,54,0,97,4,44,1,18,6,1,3,1,4,5,0,0,0,0,1,1
71604.0,1196,75,PhD,3,0,345,53,528,75,97,98,1,8,3,5,4,0,0,0,0,1,0
27244.0,101,41,Graduation,84,0,6,5,17,24,46,3,2,2,2,2,7,0,0,1,0,0,1
48752.0,316,51,Graduation,8,0,73,57,100,15,0,71,5,6,1,5,9,0,0,1,0,0,1
71434.0,1400,58,Graduation,4,0,711,36,217,96,168,172,3,7,4,7,4,0,0,1,0,0,1
51948.0,311,45,Graduation,51,0,82,33,54,30,41,71,2,5,2,4,5,0,0,1,0,0,1
71853.0,1149,38,Graduation,29,0,358,108,413,97,32,141,1,2,8,6,1,0,0,1,0,0,0
35876.0,129,37,Master,13,0,66,2,40,3,14,4,1,3,1,3,6,0,0,0,1,0,0
40049.0,32,68,Graduation,23,0,13,6,7,3,3,0,1,1,0,3,6,1,0,1,0,0,1
39660.0,299,38,Graduation,36,0,139,13,78,13,36,20,3,7,1,3,9,1,0,1,0,0,1
50127.0,320,58,Graduation,88,0,274,0,21,6,15,4,1,5,1,6,6,0,0,1,0,0,1
43263.0,441,43,Master,2,0,262,6,61,10,102,0,3,5,2,6,5,0,0,0,1,0,1
62845.0,1178,71,Master,3,0,1099,0,45,0,34,0,11,3,4,10,8,0,0,0,1,0,1
24367.0,24,38,Basic,58,0,2,4,2,11,5,0,1,1,0,2,9,1,0,0,0,0,1
33249.0,112,45,Graduation,11,0,6,10,21,14,42,19,2,2,1,3,6,1,0,1,0,0,1
26887.0,30,61,2n Cycle,27,0,6,7,4,4,6,3,1,1,0,3,6,0,1,0,0,0,1
50150.0,410,37,PhD,32,0,135,46,92,61,11,65,2,5,2,7,5,0,0,0,0,1,0
62061.0,800,44,Graduation,12,0,641,7,84,30,38,0,3,10,4,7,6,0,0,1,0,0,1
76542.0,1483,64,PhD,91,0,794,73,573,29,14,0,1,4,8,10,2,0,0,0,0,1,0
70515.0,1258,27,Graduation,12,0,420,0,452,64,140,182,1,6,6,4,2,1,0,1,0,0,0
69139.0,227,55,Graduation,23,0,86,12,75,15,6,33,1,4,1,5,4,0,0,1,0,0,1
69109.0,1555,38,Graduation,10,0,823,25,459,29,95,124,1,6,6,7,4,0,0,1,0,0,0
69627.0,861,58,Graduation,35,0,231,161,215,30,53,171,2,8,2,11,5,1,0,1,0,0,1
38136.0,103,42,Graduation,69,0,8,15,27,20,33,0,2,3,1,2,8,0,0,1,0,0,1
62159.0,634,74,PhD,68,0,182,17,259,70,29,77,1,6,2,10,4,1,0,0,0,1,0
80695.0,1918,57,Graduation,85,0,557,129,984,37,18,193,1,5,8,5,2,1,0,1,0,0,0
33316.0,131,49,Master,34,0,79,1,31,4,12,4,3,2,1,4,6,1,0,0,1,0,1
58554.0,586,52,Graduation,55,0,368,24,68,0,88,38,6,8,2,6,7,0,0,1,0,0,1
53034.0,447,46,Graduation,30,0,160,15,196,11,50,15,8,6,1,7,8,1,0,1,0,0,1
52203.0,939,70,2n Cycle,36,0,488,21,238,108,28,56,1,8,7,11,6,0,1,0,0,0,0
59601.0,797,43,2n Cycle,14,0,691,7,69,7,23,0,4,2,2,7,8,1,1,0,0,0,1
75154.0,1143,62,Master,79,0,543,10,205,143,82,160,1,6,3,6,3,1,0,0,1,0,1
47025.0,415,44,Graduation,52,0,254,7,108,0,26,20,3,6,3,5,6,1,0,1,0,0,1
37971.0,30,47,Graduation,97,0,5,4,10,2,7,2,1,1,0,3,8,0,0,1,0,0,1
41335.0,187,52,Master,24,0,112,19,21,14,5,16,3,4,1,4,7,1,0,0,1,0,1
67267.0,251,62,Graduation,0,0,134,11,59,2,30,15,1,3,2,5,2,0,0,1,0,0,1
57338.0,237,45,Graduation,96,0,143,6,52,8,17,11,2,4,1,5,5,1,0,1,0,0,1
50523.0,91,60,2n Cycle,89,0,51,4,24,7,1,4,2,2,0,4,6,0,1,0,0,0,1
35791.0,35,55,Master,94,0,27,0,5,0,3,0,2,1,0,3,8,1,0,0,1,0,1
50611.0,493,60,PhD,98,0,459,0,24,0,4,6,6,4,5,7,6,1,0,0,0,1,1
56242.0,971,51,PhD,72,0,689,8,167,8,88,11,5,8,4,11,6,0,0,0,0,1,1
48904.0,371,60,Graduation,1,0,283,10,38,13,27,0,4,7,2,4,8,1,0,1,0,0,1
56243.0,396,45,Graduation,26,0,347,0,35,3,7,4,6,4,2,8,5,1,0,1,0,0,1
21355.0,68,35,Graduation,5,0,5,13,14,5,31,0,2,2,1,2,6,0,0,1,0,0,1
57420.0,322,49,Master,22,0,280,0,18,0,24,0,3,5,1,6,7,0,0,0,1,0,1
45304.0,317,50,Master,39,0,187,5,65,20,14,26,2,4,2,6,5,0,0,0,1,0,1
46390.0,222,65,Master,56,0,95,14,64,9,38,2,1,4,2,3,7,1,0,0,1,0,1
54342.0,177,64,2n Cycle,74,0,84,10,34,10,28,11,4,3,1,4,6,0,1,0,0,0,1
40574.2,45,62,Graduation,87,0,19,4,12,2,6,2,1,1,0,3,5,0,0,1,0,0,1
36626.8,21,56,2n Cycle,49,0,5,1,9,0,4,2,1,1,0,2,7,1,1,0,0,0,1
20895.0,45,47,Graduation,24,0,18,3,17,0,4,3,1,2,0,3,9,0,0,1,0,0,1
33179.8,42,48,PhD,17,0,25,1,13,0,3,0,1,1,0,3,7,0,0,0,0,1,1
26907.0,22,44,2n Cycle,10,0,9,1,7,3,2,0,2,1,0,3,7,0,1,0,0,0,1
44964.0,41,40,Graduation,35,0,19,1,17,0,2,2,1,1,0,3,8,0,0,1,0,0,1
75507.0,1440,41,Graduation,56,0,709,93,374,80,80,104,1,8,6,6,3,0,0,1,0,0,0
53761.0,325,48,Master,7,0,158,0,76,7,71,13,6,4,4,3,5,0,0,0,1,0,1
22682.0,95,47,Graduation,51,0,10,14,29,2,36,4,3,2,1,4,4,0,0,1,0,0,1
38887.0,42,48,PhD,17,0,25,1,13,0,3,0,1,1,0,3,7,0,0,0,0,1,1
41658.0,72,45,2n Cycle,30,0,8,4,12,4,29,15,2,1,1,2,4,1,1,0,0,0,1
29791.0,20,48,PhD,21,0,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,1,1
63915.0,789,64,Master,2,0,622,7,115,0,15,30,2,6,3,12,5,0,0,0,1,0,1
39996.0,15,46,Graduation,85,0,11,0,3,0,1,0,1,1,0,2,6,1,0,1,0,0,1
26759.0,59,48,Graduation,65,0,25,3,16,5,2,8,2,2,1,3,6,1,0,1,0,0,1
63841.0,908,52,Master,64,0,635,15,100,7,131,20,1,9,3,9,6,1,0,0,1,0,1
51039.0,417,51,PhD,11,0,100,64,79,0,109,65,2,6,2,4,7,0,0,0,0,1,1
60544.0,289,59,Graduation,92,0,201,2,43,5,35,3,4,5,1,5,6,0,0,1,0,0,1
65685.0,769,48,Graduation,54,0,642,14,49,7,57,0,1,9,2,9,5,0,0,1,0,0,1
37716.0,188,67,Graduation,4,0,97,1,41,2,41,6,2,4,1,3,7,0,0,1,0,0,1
36864.0,354,63,Graduation,53,0,204,5,39,0,89,17,3,5,2,4,8,1,0,1,0,0,1
44511.0,727,50,Master,39,0,513,7,133,14,14,46,6,8,4,8,8,0,0,0,1,0,1
36947.0,146,53,PhD,49,0,88,3,21,1,29,4,4,3,0,4,9,0,0,0,0,1,1
47352.0,319,69,Master,70,0,172,12,112,0,15,8,4,6,1,5,7,0,0,0,1,0,1
67087.0,794,67,Master,40,0,329,35,222,35,43,130,2,7,5,8,4,0,0,0,1,0,1
57045.0,454,70,Graduation,40,0,296,13,104,13,17,11,3,4,2,9,3,0,0,1,0,0,1
36957.0,152,67,PhD,43,0,100,2,16,1,31,2,4,3,2,2,9,1,0,0,0,1,1
69389.0,797,43,PhD,17,0,422,7,238,46,15,69,1,7,2,12,4,0,0,0,0,1,1
80134.0,1690,48,Graduation,40,0,1218,16,272,0,80,104,2,5,3,6,6,0,0,1,0,0,1
43142.0,20,51,Master,84,0,5,1,7,1,4,2,1,1,0,2,7,0,0,0,1,0,1
80589.0,1428,76,Graduation,25,0,507,93,520,40,26,242,1,5,10,5,1,0,0,1,0,0,0
34412.0,209,30,Graduation,62,0,52,12,50,36,55,4,3,5,0,3,9,1,0,1,0,0,1
57537.0,545,41,Graduation,83,0,191,56,139,8,100,51,4,4,3,8,4,1,0,1,0,0,1
22634.0,96,54,Basic,47,0,2,23,11,6,46,8,1,2,1,2,8,0,0,0,0,0,0
51315.0,222,72,Graduation,45,0,68,28,39,30,41,16,1,2,2,5,2,0,0,1,0,0,0
36026.0,61,48,Graduation,34,0,20,4,10,4,17,6,2,2,0,3,6,0,0,1,0,0,1
24639.0,44,47,Graduation,3,0,20,3,16,4,1,0,3,2,0,4,6,0,0,1,0,0,1
34578.0,8,48,PhD,1,0,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,1,1
65704.0,817,48,2n Cycle,18,0,279,172,74,8,246,38,1,2,10,10,1,1,1,0,0,0,0
63810.0,1371,54,Graduation,45,0,977,12,253,12,101,16,4,4,3,12,8,1,0,1,0,0,1
54132.0,42,51,PhD,81,0,30,1,8,0,3,0,1,1,0,3,7,0,0,0,0,1,1
28164.0,78,50,Graduation,23,0,3,18,26,8,12,11,3,2,0,4,7,0,0,1,0,0,1
34596.0,23,46,PhD,48,0,14,0,2,0,7,0,1,1,0,2,8,0,0,0,0,1,1
43269.0,19,48,PhD,61,0,10,1,7,0,1,0,1,1,0,2,8,0,0,0,0,1,1
38741.0,61,62,2n Cycle,60,0,7,10,17,6,13,8,2,2,0,3,7,1,1,0,0,0,1
31907.0,449,48,Graduation,75,0,33,87,64,16,74,175,1,6,1,6,7,1,0,1,0,0,0
27100.0,37,37,Master,64,0,12,0,13,0,10,2,1,1,0,3,7,0,0,0,1,0,1
31163.0,38,47,2n Cycle,54,0,2,3,10,2,10,11,1,1,0,3,6,1,1,0,0,0,1
34853.0,34,47,Graduation,75,0,9,3,15,3,2,2,2,2,0,3,6,1,0,1,0,0,1
70844.0,294,53,Graduation,16,0,129,26,67,67,2,3,5,6,1,5,7,1,0,1,0,0,1
31086.0,48,41,2n Cycle,79,0,16,2,11,0,16,3,2,1,1,2,8,0,1,0,0,0,1
60544.0,289,59,Graduation,92,0,201,2,43,5,35,3,4,5,1,5,6,0,0,1,0,0,1
20491.0,30,34,2n Cycle,16,0,5,4,5,2,10,4,1,0,1,2,7,0,1,0,0,0,0
42523.0,125,56,Graduation,96,0,14,36,11,26,35,3,1,1,1,4,2,0,0,1,0,0,0
39922.0,156,37,Graduation,30,0,29,12,59,1,36,19,2,3,0,4,8,0,0,1,0,0,1
33402.0,70,68,Graduation,60,0,26,2,19,5,8,10,3,2,1,3,8,0,0,1,0,0,1
36408.0,22,71,Master,11,0,9,1,4,2,3,3,1,1,0,2,6,0,0,0,1,0,1
21645.0,65,41,Graduation,75,0,14,0,23,5,19,4,3,3,0,3,9,0,0,1,0,0,1
78427.0,1930,72,Master,36,0,972,19,595,26,138,180,3,3,7,10,3,1,0,0,1,0,0
82657.0,2283,74,Graduation,71,0,966,168,672,105,126,246,1,7,5,10,4,0,0,1,0,0,0
51876.0,310,62,Graduation,88,0,99,27,102,48,6,28,1,2,2,8,1,0,0,1,0,0,0
78041.0,1319,49,2n Cycle,93,0,482,35,553,160,17,72,1,4,4,9,2,0,1,0,0,0,0
52852.0,879,63,Graduation,93,0,714,8,99,0,47,11,4,10,7,5,8,0,0,1,0,0,1
70038.0,1244,38,PhD,54,0,587,54,348,54,130,71,1,4,4,8,2,0,0,0,0,1,0
69401.0,690,47,2n Cycle,41,0,399,27,159,8,39,58,4,4,4,5,2,0,1,0,0,0,1
46053.0,209,48,Graduation,46,0,56,10,92,7,25,19,3,3,2,4,5,0,0,1,0,0,1
77343.0,1134,55,Graduation,28,0,227,151,573,54,31,98,1,3,4,9,1,0,0,1,0,0,0
73892.0,1507,67,Graduation,40,0,703,102,601,58,43,0,1,3,11,8,1,1,0,1,0,0,0
40304.0,57,53,PhD,82,0,37,0,17,0,3,0,1,2,0,3,7,1,0,0,0,1,1
32727.0,529,55,PhD,38,0,167,13,180,13,70,86,2,7,3,5,8,0,0,0,0,1,0
68695.0,1091,51,Graduation,3,0,458,81,356,50,40,106,1,4,4,7,2,0,0,1,0,0,0
43300.0,180,49,Graduation,87,0,91,3,52,1,31,2,3,4,0,4,8,1,0,1,0,0,1
26290.0,77,48,Graduation,49,0,15,8,16,5,22,11,4,2,0,4,6,0,0,1,0,0,1
38410.0,534,46,PhD,65,0,153,64,123,64,14,116,2,5,2,9,6,0,0,0,0,1,0
64866.0,556,70,Master,9,0,508,5,21,5,10,7,4,7,3,7,5,1,0,0,1,0,1
57957.0,637,61,Graduation,24,1,290,59,177,5,29,77,7,4,6,8,3,0,0,1,0,0,1
46015.0,46,65,PhD,25,0,38,0,2,0,6,0,1,1,0,3,7,0,0,0,0,1,1
28072.0,47,34,Master,10,0,30,0,10,0,5,2,1,1,0,3,7,0,0,0,1,0,1
49476.0,795,57,Master,29,0,386,23,95,41,196,54,4,2,11,5,2,1,0,0,1,0,1
50725.0,586,67,Graduation,45,0,443,10,75,10,48,0,4,8,1,8,8,0,0,1,0,0,1
83844.0,1574,68,Graduation,57,0,901,31,345,31,191,75,1,4,4,11,1,0,0,1,0,0,0
41145.0,13,70,PhD,20,0,9,0,3,0,1,0,1,0,0,3,3,0,0,0,0,1,1
67419.0,1471,50,Graduation,29,0,846,84,352,56,42,91,4,9,4,8,5,0,0,1,0,0,1
23162.0,65,50,2n Cycle,82,0,8,3,9,4,22,19,3,1,1,3,6,0,1,0,0,0,1
34380.0,175,43,Graduation,68,0,72,7,58,1,24,13,4,4,1,3,8,0,0,1,0,0,1
34704.0,40,54,Graduation,65,0,29,0,5,1,5,0,1,1,0,3,5,1,0,1,0,0,1
65148.0,1115,62,Graduation,9,0,460,35,422,12,153,33,2,6,6,7,4,0,0,1,0,0,1
39898.0,134,66,Graduation,20,0,69,8,26,7,12,12,2,3,0,4,7,0,0,1,0,0,1
64857.0,1540,64,Master,78,0,556,14,717,0,43,210,1,7,5,10,4,1,0,0,1,0,0
59892.0,87,50,PhD,26,0,73,0,13,1,0,0,1,2,1,3,3,0,0,0,0,1,1
41020.0,217,33,Master,68,0,112,1,54,7,36,7,1,3,2,4,3,1,0,0,1,0,0
57072.0,1034,59,PhD,79,0,944,0,60,0,30,0,2,7,5,13,5,0,0,0,0,1,1
60474.0,1180,41,Graduation,25,0,265,199,303,9,170,234,7,10,2,12,7,1,0,1,0,0,1
62807.0,819,60,Graduation,83,0,526,28,135,21,99,10,3,5,3,12,5,0,0,1,0,0,1
19414.0,32,39,2n Cycle,32,0,2,3,12,5,7,3,1,1,0,3,8,0,1,0,0,0,1
19107.0,46,40,Graduation,49,0,2,4,9,5,16,10,2,1,0,3,7,0,0,1,0,0,1
75484.0,1159,44,2n Cycle,50,0,378,97,259,194,34,197,2,7,3,6,4,0,1,0,0,0,1
70379.0,860,44,Master,84,0,553,25,142,67,8,65,3,6,3,13,4,1,0,0,1,0,1
